Date,Close
2007-11-05,2276.260009765625
2007-11-12,2285.669921875
2007-11-19,2257.949951171875
2007-11-26,2322.340087890625
2007-12-03,2360.7900390625
2007-12-10,2303.7900390625
2007-12-17,2330.81005859375
2007-12-24,2322.110107421875
2007-12-31,2217.590087890625
2008-01-07,2202.030029296875
2008-01-14,2083.239990234375
2008-01-21,2091.8798828125
2008-01-28,2194.429931640625
2008-02-04,2095.2099609375
2008-02-11,2125.85009765625
2008-02-18,2132.02001953125
2008-02-25,2097.47998046875
2008-03-03,2040.1700439453125
2008-03-10,2032.7900390625
2008-03-17,2098.4599609375
2008-03-24,2076.56005859375
2008-03-31,2164.2099609375
2008-04-07,2106.010009765625
2008-04-14,2197.239990234375
2008-04-21,2209.25
2008-04-28,2235.300048828125
2008-05-05,2196.5400390625
2008-05-12,2256.639892578125
2008-05-19,2179.050048828125
2008-05-26,2218.5
2008-06-02,2157.239990234375
2008-06-09,2156.9599609375
2008-06-16,2090.820068359375
2008-06-23,2028.8900146484375
2008-06-30,2004.8699951171875
2008-07-07,1968.8599853515625
2008-07-14,2002.8800048828125
2008-07-21,1998.4100341796875
2008-07-28,2003.1600341796875
2008-08-04,2061.77001953125
2008-08-11,2066.360107421875
2008-08-18,2057.639892578125
2008-08-25,2043.530029296875
2008-09-01,1980.1800537109375
2008-09-08,1996.260009765625
2008-09-15,2002.3199462890625
2008-09-22,1935.7900390625
2008-09-29,1754.9100341796875
2008-10-06,1436.56005859375
2008-10-13,1502.8399658203125
2008-10-20,1401.2900390625
2008-10-27,1548.81005859375
2008-11-03,1490.31005859375
2008-11-10,1399.199951171875
2008-11-17,1282.5899658203125
2008-11-24,1437.6800537109375
2008-12-01,1406.3599853515625
2008-12-08,1413.0699462890625
2008-12-15,1426.3900146484375
2008-12-22,1403.219970703125
2008-12-29,1499.1700439453125
2009-01-05,1433.4100341796875
2009-01-12,1368.9200439453125
2009-01-19,1340.02001953125
2009-01-26,1330.510009765625
2009-02-02,1401.06005859375
2009-02-09,1334.8299560546875
2009-02-16,1244.719970703125
2009-02-23,1188.8399658203125
2009-03-02,1106.0
2009-03-09,1225.3199462890625
2009-03-16,1244.8599853515625
2009-03-23,1322.18994140625
2009-03-30,1365.6600341796875
2009-04-06,1389.489990234375
2009-04-13,1410.8499755859375
2009-04-20,1405.739990234375
2009-04-27,1424.4100341796875
2009-05-04,1509.1400146484375
2009-05-11,1435.47998046875
2009-05-18,1443.1400146484375
2009-05-25,1495.969970703125
2009-06-01,1530.81005859375
2009-06-08,1541.699951171875
2009-06-15,1501.25
2009-06-22,1498.0799560546875
2009-06-29,1461.800048828125
2009-07-06,1434.5
2009-07-13,1534.7099609375
2009-07-20,1598.5
2009-07-27,1612.31005859375
2009-08-03,1650.72998046875
2009-08-10,1641.5400390625
2009-08-17,1678.8399658203125
2009-08-24,1684.050048828125
2009-08-31,1664.3399658203125
2009-09-07,1708.1800537109375
2009-09-14,1750.4300537109375
2009-09-21,1711.530029296875
2009-09-28,1680.699951171875
2009-10-05,1757.5999755859375
2009-10-12,1784.3499755859375
2009-10-19,1771.5
2009-10-26,1700.6700439453125
2009-11-02,1756.0699462890625
2009-11-09,1796.9300537109375
2009-11-16,1794.6500244140625
2009-11-23,1795.699951171875
2009-11-30,1820.1099853515625
2009-12-07,1821.5
2009-12-14,1815.3499755859375
2009-12-21,1855.5
2009-12-28,1837.5
2010-01-04,1887.77001953125
2010-01-11,1873.300048828125
2010-01-18,1800.6099853515625
2010-01-25,1771.4000244140625
2010-02-01,1759.3800048828125
2010-02-08,1776.5
2010-02-15,1833.0899658203125
2010-02-22,1826.27001953125
2010-03-01,1883.280029296875
2010-03-08,1903.2900390625
2010-03-15,1919.800048828125
2010-03-22,1931.1800537109375
2010-03-29,1950.9100341796875
2010-04-05,1978.8599853515625
2010-04-12,1975.3599853515625
2010-04-19,2017.18994140625
2010-04-26,1967.050048828125
2010-05-03,1842.3199462890625
2010-05-10,1884.6700439453125
2010-05-17,1806.050048828125
2010-05-24,1809.97998046875
2010-05-31,1769.719970703125
2010-06-07,1815.260009765625
2010-06-14,1858.699951171875
2010-06-21,1791.239990234375
2010-06-28,1701.8599853515625
2010-07-05,1794.93994140625
2010-07-12,1773.4300537109375
2010-07-19,1836.75
2010-07-26,1835.4000244140625
2010-08-02,1869.77001953125
2010-08-09,1800.3900146484375
2010-08-16,1788.6700439453125
2010-08-23,1777.5999755859375
2010-08-30,1845.0999755859375
2010-09-06,1854.0999755859375
2010-09-13,1881.9300537109375
2010-09-20,1920.8399658203125
2010-09-27,1917.4200439453125
2010-10-04,1950.1800537109375
2010-10-11,1968.8699951171875
2010-10-18,1980.8299560546875
2010-10-25,1981.5899658203125
2010-11-01,2053.77001953125
2010-11-08,2010.5699462890625
2010-11-15,2012.5899658203125
2010-11-22,1996.030029296875
2010-11-29,2056.39990234375
2010-12-06,2083.570068359375
2010-12-13,2089.949951171875
2010-12-20,2112.3701171875
2010-12-27,2114.2900390625
2011-01-03,2138.81005859375
2011-01-10,2175.679931640625
2011-01-17,2159.429931640625
2011-01-24,2147.949951171875
2011-01-31,2206.800048828125
2011-02-07,2239.080078125
2011-02-14,2263.7900390625
2011-02-21,2226.050048828125
2011-02-28,2228.780029296875
2011-03-07,2201.81005859375
2011-03-14,2159.68994140625
2011-03-21,2218.419921875
2011-03-28,2250.580078125
2011-04-04,2244.739990234375
2011-04-11,2230.699951171875
2011-04-18,2260.840087890625
2011-04-25,2305.760009765625
2011-05-02,2266.969970703125
2011-05-09,2264.52001953125
2011-05-16,2258.2099609375
2011-05-23,2255.739990234375
2011-05-30,2203.81005859375
2011-06-06,2155.0
2011-06-13,2157.139892578125
2011-06-20,2152.31005859375
2011-06-27,2274.260009765625
2011-07-04,2282.320068359375
2011-07-11,2235.64990234375
2011-07-18,2285.340087890625
2011-07-25,2196.080078125
2011-08-01,2039.0400390625
2011-08-08,2005.6700439453125
2011-08-15,1912.77001953125
2011-08-22,2004.1099853515625
2011-08-29,2000.5
2011-09-05,1967.469970703125
2011-09-12,2074.06005859375
2011-09-19,1938.72998046875
2011-09-26,1930.7900390625
2011-10-03,1973.4200439453125
2011-10-10,2091.989990234375
2011-10-17,2115.860107421875
2011-10-24,2196.1298828125
2011-10-31,2142.340087890625
2011-11-07,2162.47998046875
2011-11-14,2081.419921875
2011-11-21,1984.5
2011-11-28,2132.639892578125
2011-12-05,2152.14990234375
2011-12-12,2092.179931640625
2011-12-19,2171.5
2011-12-26,2158.93994140625
2012-01-02,2194.97998046875
2012-01-09,2214.72998046875
2012-01-16,2260.3701171875
2012-01-23,2262.35009765625
2012-01-30,2312.489990234375
2012-02-06,2309.60009765625
2012-02-13,2343.669921875
2012-02-20,2352.340087890625
2012-02-27,2360.280029296875
2012-03-05,2363.56005859375
2012-03-12,2422.090087890625
2012-03-19,2410.159912109375
2012-03-26,2430.669921875
2012-04-02,2414.39990234375
2012-04-09,2366.840087890625
2012-04-16,2381.320068359375
2012-04-23,2424.780029296875
2012-04-30,2366.389892578125
2012-05-07,2341.22998046875
2012-05-14,2242.25
2012-05-21,2281.919921875
2012-05-28,2214.409912109375
2012-06-04,2297.820068359375
2012-06-11,2328.659912109375
2012-06-18,2315.64990234375
2012-06-25,2363.7900390625
2012-07-02,2352.340087890625
2012-07-09,2356.39990234375
2012-07-16,2367.260009765625
2012-07-23,2408.070068359375
2012-07-30,2417.77001953125
2012-08-06,2445.639892578125
2012-08-13,2469.0
2012-08-20,2457.39990234375
2012-08-27,2450.60009765625
2012-09-03,2506.3701171875
2012-09-10,2556.1298828125
2012-09-17,2546.919921875
2012-09-24,2513.929931640625
2012-10-01,2551.030029296875
2012-10-08,2495.280029296875
2012-10-15,2503.800048828125
2012-10-22,2466.800048828125
2012-10-29,2471.300048828125
2012-11-05,2413.919921875
2012-11-12,2381.02001953125
2012-11-19,2468.06005859375
2012-11-26,2481.820068359375
2012-12-03,2486.840087890625
2012-12-10,2480.360107421875
2012-12-17,2510.320068359375
2012-12-24,2462.7099609375
2012-12-31,2575.659912109375
2013-01-07,2586.68994140625
2013-01-14,2611.5400390625
2013-01-21,2641.639892578125
2013-01-28,2660.699951171875
2013-02-04,2670.85009765625
2013-02-11,2676.2099609375
2013-02-18,2670.360107421875
2013-02-25,2676.179931640625
2013-03-04,2735.669921875
2013-03-11,2753.820068359375
2013-03-18,2747.25
2013-03-25,2770.050048828125
2013-04-01,2742.860107421875
2013-04-08,2807.10009765625
2013-04-15,2747.93994140625
2013-04-22,2796.239990234375
2013-04-29,2853.8798828125
2013-05-06,2890.77001953125
2013-05-13,2952.56005859375
2013-05-20,2921.8798828125
2013-05-27,2889.4599609375
2013-06-03,2913.4599609375
2013-06-10,2885.239990234375
2013-06-17,2824.969970703125
2013-06-24,2850.659912109375
2013-07-01,2897.1201171875
2013-07-08,2984.239990234375
2013-07-15,3006.1298828125
2013-07-22,3005.510009765625
2013-07-29,3038.6298828125
2013-08-05,3008.7900390625
2013-08-12,2947.4599609375
2013-08-19,2962.06005859375
2013-08-26,2908.9599609375
2013-09-02,2949.800048828125
2013-09-09,3009.7900390625
2013-09-16,3049.469970703125
2013-09-23,3018.239990234375
2013-09-30,3017.050048828125
2013-10-07,3041.429931640625
2013-10-14,3115.77001953125
2013-10-21,3143.159912109375
2013-10-28,3147.2099609375
2013-11-04,3166.110107421875
2013-11-11,3217.199951171875
2013-11-18,3230.5400390625
2013-11-25,3233.719970703125
2013-12-02,3233.989990234375
2013-12-09,3182.070068359375
2013-12-16,3259.7900390625
2013-12-23,3302.659912109375
2013-12-30,3285.679931640625
2014-01-06,3306.489990234375
2014-01-13,3300.510009765625
2014-01-20,3214.139892578125
2014-01-27,3200.949951171875
2014-02-03,3229.64990234375
2014-02-10,3306.919921875
2014-02-17,3304.360107421875
2014-02-24,3347.3798828125
2014-03-03,3382.570068359375
2014-03-10,3317.81005859375
2014-03-17,3363.719970703125
2014-03-24,3348.830078125
2014-03-31,3363.409912109375
2014-04-07,3276.0400390625
2014-04-14,3365.0
2014-04-21,3362.949951171875
2014-04-28,3395.610107421875
2014-05-05,3394.050048828125
2014-05-12,3395.2099609375
2014-05-19,3437.580078125
2014-05-26,3480.2900390625
2014-06-02,3528.97998046875
2014-06-09,3506.580078125
2014-06-16,3555.60009765625
2014-06-23,3553.35009765625
2014-06-30,3598.72998046875
2014-07-07,3568.080078125
2014-07-14,3588.2099609375
2014-07-21,3588.679931640625
2014-07-28,3493.179931640625
2014-08-04,3507.2099609375
2014-08-11,3552.169921875
2014-08-18,3614.5
2014-08-25,3643.330078125
2014-09-01,3652.260009765625
2014-09-08,3614.06005859375
2014-09-15,3660.030029296875
2014-09-22,3610.97998046875
2014-09-29,3584.93994140625
2014-10-06,3474.22998046875
2014-10-13,3439.389892578125
2014-10-20,3581.820068359375
2014-10-27,3679.989990234375
2014-11-03,3708.4599609375
2014-11-10,3724.919921875
2014-11-17,3770.030029296875
2014-11-24,3778.9599609375
2014-12-01,3794.679931640625
2014-12-08,3663.10009765625
2014-12-15,3788.969970703125
2014-12-22,3823.0
2014-12-29,3768.679931640625
2015-01-05,3745.669921875
2015-01-12,3699.7900390625
2015-01-19,3759.760009765625
2015-01-26,3656.280029296875
2015-02-02,3770.199951171875
2015-02-09,3849.2900390625
2015-02-16,3875.60009765625
2015-02-23,3866.419921875
2015-03-02,3807.0400390625
2015-03-09,3776.43994140625
2015-03-16,3877.260009765625
2015-03-23,3791.89990234375
2015-03-30,3804.139892578125
2015-04-06,3870.31005859375
2015-04-13,3832.330078125
2015-04-20,3900.239990234375
2015-04-27,3883.75
2015-05-04,3901.010009765625
2015-05-11,3915.989990234375
2015-05-18,3924.159912109375
2015-05-25,3891.179931640625
2015-06-01,3865.830078125
2015-06-08,3870.56005859375
2015-06-15,3900.639892578125
2015-06-22,3886.2099609375
2015-06-29,3842.06005859375
2015-07-06,3843.10009765625
2015-07-13,3936.219970703125
2015-07-20,3850.14990234375
2015-07-27,3895.800048828125
2015-08-03,3849.9599609375
2015-08-10,3878.159912109375
2015-08-17,3656.669921875
2015-08-24,3691.300048828125
2015-08-31,3567.409912109375
2015-09-07,3643.5400390625
2015-09-14,3638.989990234375
2015-09-21,3589.7099609375
2015-09-28,3629.0400390625
2015-10-05,3748.9599609375
2015-10-12,3783.639892578125
2015-10-19,3862.64990234375
2015-10-26,3871.330078125
2015-11-02,3910.97998046875
2015-11-09,3771.590087890625
2015-11-16,3897.449951171875
2015-11-23,3900.739990234375
2015-11-30,3905.31005859375
2015-12-07,3759.090087890625
2015-12-14,3747.56005859375
2015-12-21,3852.31005859375
2015-12-28,3821.60009765625
2016-01-04,3595.909912109375
2016-01-11,3518.510009765625
2016-01-18,3568.89990234375
2016-01-25,3631.9599609375
2016-02-01,3521.60009765625
2016-02-08,3496.280029296875
2016-02-15,3597.919921875
2016-02-22,3656.419921875
2016-02-29,3755.469970703125
2016-03-07,3800.070068359375
2016-03-14,3852.14990234375
2016-03-21,3827.139892578125
2016-03-28,3897.659912109375
2016-04-04,3852.719970703125
2016-04-11,3916.169921875
2016-04-18,3937.0
2016-04-25,3888.1298828125
2016-05-02,3875.179931640625
2016-05-09,3858.169921875
2016-05-16,3871.75
2016-05-23,3961.669921875
2016-05-30,3963.22998046875
2016-06-06,3958.679931640625
2016-06-13,3914.14990234375
2016-06-20,3850.699951171875
2016-06-27,3976.679931640625
2016-07-04,4029.75
2016-07-11,4090.489990234375
2016-07-18,4116.5
2016-07-25,4114.509765625
2016-08-01,4134.56005859375
2016-08-08,4139.6298828125
2016-08-15,4142.22998046875
2016-08-22,4114.68017578125
2016-08-29,4137.7001953125
2016-09-05,4039.949951171875
2016-09-12,4063.969970703125
2016-09-19,4112.68994140625
2016-09-26,4121.06005859375
2016-10-03,4096.25
2016-10-10,4057.280029296875
2016-10-17,4073.85009765625
2016-10-24,4046.360107421875
2016-10-31,3970.02001953125
2016-11-07,4123.68994140625
2016-11-14,4160.580078125
2016-11-21,4221.02001953125
2016-11-28,4182.81005859375
2016-12-05,4313.60986328125
2016-12-12,4312.39990234375
2016-12-19,4325.169921875
2016-12-26,4278.66015625
2017-01-02,4354.0498046875
2017-01-09,4350.10986328125
2017-01-16,4344.669921875
2017-01-23,4389.85009765625
2017-01-30,4396.9501953125
2017-02-06,4435.419921875
2017-02-13,4506.2001953125
2017-02-20,4539.25
2017-02-27,4571.60009765625
2017-03-06,4553.27978515625
2017-03-13,4566.169921875
2017-03-20,4501.10986328125
2017-03-27,4538.2099609375
2017-04-03,4527.2001953125
2017-04-10,4477.06982421875
2017-04-17,4515.89990234375
2017-04-24,4584.81982421875
2017-05-01,4615.08984375
2017-05-08,4602.9599609375
2017-05-15,4588.35009765625
2017-05-22,4655.64990234375
2017-05-29,4702.56005859375
2017-06-05,4689.7900390625
2017-06-12,4695.22998046875
2017-06-19,4705.72998046875
2017-06-26,4678.35986328125
2017-07-03,4684.8798828125
2017-07-10,4751.43017578125
2017-07-17,4778.06982421875
2017-07-24,4778.02001953125
2017-07-31,4789.10986328125
2017-08-07,4723.72998046875
2017-08-14,4696.22021484375
2017-08-21,4731.4599609375
2017-08-28,4798.990234375
2017-09-04,4771.02001953125
2017-09-11,4848.83984375
2017-09-18,4853.2001953125
2017-09-25,4887.97021484375
2017-10-02,4949.08984375
2017-10-09,4957.27001953125
2017-10-16,5001.10986328125
2017-10-23,5012.75
2017-10-30,5027.490234375
2017-11-06,5020.31005859375
2017-11-13,5017.4501953125
2017-11-20,5064.22998046875
2017-11-27,5145.2099609375
2017-12-04,5165.18994140625
2017-12-11,5214.10009765625
2017-12-18,5229.7900390625
2017-12-25,5212.759765625
2018-01-01,5349.68994140625
2018-01-08,5435.919921875
2018-01-15,5483.56982421875
2018-01-22,5606.080078125
2018-01-29,5392.2099609375
2018-02-05,5116.990234375
2018-02-12,5340.81982421875
2018-02-19,5371.56005859375
2018-02-26,5265.240234375
2018-03-05,5454.02978515625
2018-03-12,5388.740234375
2018-03-19,5069.02978515625
2018-03-26,5173.18994140625
2018-04-02,5103.35009765625
2018-04-09,5207.56982421875
2018-04-16,5235.75
2018-04-23,5235.72998046875
2018-04-30,5224.7099609375
2018-05-07,5354.68994140625
2018-05-14,5329.66015625
2018-05-21,5347.31005859375
2018-05-28,5376.2900390625
2018-06-04,5465.419921875
2018-06-11,5469.3701171875
2018-06-18,5421.6298828125
2018-06-25,5350.830078125
2018-07-02,5434.35986328125
2018-07-09,5518.330078125
2018-07-16,5520.5
2018-07-23,5554.31005859375
2018-07-30,5598.7099609375
2018-08-06,5588.66015625
2018-08-13,5625.66015625
2018-08-20,5675.1201171875
2018-08-27,5730.7998046875
2018-09-03,5674.580078125
2018-09-10,5743.18994140625
2018-09-17,5792.72021484375
2018-09-24,5763.419921875
2018-10-01,5708.89990234375
2018-10-08,5476.830078125
2018-10-15,5479.2998046875
2018-10-22,5263.740234375
2018-10-29,5392.52978515625
2018-11-05,5511.7900390625
2018-11-12,5426.85986328125
2018-11-19,5222.43017578125
2018-11-26,5478.91015625
2018-12-03,5229.43994140625
2018-12-10,5165.60009765625
2018-12-17,4802.509765625
2018-12-24,4941.60986328125
2018-12-31,5035.4501953125
2019-01-07,5165.14990234375
2019-01-14,5314.77978515625
2019-01-21,5303.509765625
2019-01-28,5389.18994140625
2019-02-04,5395.1201171875
2019-02-11,5533.27001953125
2019-02-18,5569.4501953125
2019-02-25,5595.10986328125
2019-03-04,5476.39013671875
2019-03-11,5637.77001953125
2019-03-18,5595.5
2019-03-25,5664.4599609375
2019-04-01,5782.7001953125
2019-04-08,5815.0400390625
2019-04-15,5811.1298828125
2019-04-22,5881.47998046875
2019-04-29,5894.2998046875
2019-05-06,5770.43994140625
2019-05-13,5730.89013671875
2019-05-20,5665.60009765625
2019-05-27,5519.27001953125
2019-06-03,5765.66015625
2019-06-10,5795.9599609375
2019-06-17,5924.5400390625
2019-06-24,5908.25
2019-07-01,6008.31005859375
2019-07-08,6057.77001953125
2019-07-15,5984.2001953125
2019-07-22,6083.81982421875
2019-07-29,5897.10009765625
2019-08-05,5873.47021484375
2019-08-12,5818.169921875
2019-08-19,5735.6298828125
2019-08-26,5898.22998046875
2019-09-02,6006.06982421875
2019-09-09,6067.5
2019-09-16,6037.5
2019-09-23,5978.10986328125
2019-09-30,5960.43017578125
2019-10-07,6000.0400390625
2019-10-14,6033.259765625
2019-10-21,6107.419921875
2019-10-28,6198.58984375
2019-11-04,6256.10986328125
2019-11-11,6314.740234375
2019-11-18,6296.33984375
2019-11-25,6361.56005859375
2019-12-02,6374.7001953125
2019-12-09,6423.93017578125
2019-12-16,6531.75
2019-12-23,6571.02978515625
2019-12-30,6563.31982421875
2020-01-06,6627.8701171875
2020-01-13,6759.509765625
2020-01-20,6691.22021484375
2020-01-27,6551.0
2020-02-03,6761.259765625
2020-02-10,6872.68017578125
2020-02-17,6788.60009765625
2020-02-24,6011.72998046875
2020-03-02,6050.7998046875
2020-03-09,5522.85009765625
2020-03-16,4697.08984375
2020-03-23,5179.919921875
2020-03-30,5075.16015625
2020-04-06,5691.5400390625
2020-04-13,5865.89990234375
2020-04-20,5789.64990234375
2020-04-27,5778.52978515625
2020-05-04,5984.5498046875
2020-05-11,5852.83984375
2020-05-18,6044.16015625
2020-05-25,6227.81005859375
2020-06-01,6536.580078125
2020-06-08,6227.419921875
2020-06-15,6344.7001953125
2020-06-22,6163.5
2020-06-29,6414.16015625
2020-07-06,6528.9599609375
2020-07-13,6611.85986328125
2020-07-20,6594.10009765625
2020-07-27,6709.81005859375
2020-08-03,6876.64990234375
2020-08-10,6924.27978515625
2020-08-17,6977.27001953125
2020-08-24,7207.10009765625
2020-08-31,7043.6201171875
2020-09-07,6868.22021484375
2020-09-14,6826.72021484375
2020-09-21,6784.9501953125
2020-09-28,6889.60009765625
2020-10-05,7157.93994140625
2020-10-12,7172.7001953125
2020-10-19,7135.81005859375
2020-10-26,6734.83984375
2020-11-02,7230.509765625
2020-11-09,7390.60986328125
2020-11-16,7336.759765625
2020-11-23,7505.3798828125
2020-11-30,7634.77001953125
2020-12-07,7562.4599609375
2020-12-14,7659.75
2020-12-21,7648.39013671875
2020-12-28,7759.35009765625
2021-01-04,7905.27978515625
2021-01-11,7789.7900390625
2021-01-18,7942.2001953125
2021-01-25,7681.009765625
2021-02-01,8039.669921875
2021-02-08,8142.7900390625
2021-02-15,8087.68017578125
2021-02-22,7892.81005859375
2021-03-01,7958.97998046875
2021-03-08,8172.89990234375
2021-03-15,8112.1298828125
2021-03-22,8240.3798828125
2021-03-29,8335.91015625
2021-04-05,8565.5703125
2021-04-12,8684.509765625
2021-04-19,8674.7998046875
2021-04-26,8678.16015625
2021-05-03,8787.8203125
2021-05-10,8669.490234375
2021-05-17,8635.5498046875
2021-05-24,8738.76953125
2021-05-31,8795.080078125
2021-06-07,8832.9404296875
2021-06-14,8667.759765625
2021-06-21,8906.7900390625
2021-06-28,9058.66015625
2021-07-05,9096.83984375
2021-07-12,9009.8896484375
2021-07-19,9187.6396484375
2021-07-26,9155.2099609375
2021-08-02,9243.0302734375
2021-08-09,9312.509765625
2021-08-16,9261.3095703125
2021-08-23,9404.150390625
2021-08-30,9462.5400390625
2021-09-06,9304.0302734375
2021-09-13,9253.5703125
2021-09-20,9301.490234375
2021-09-27,9098.25
2021-10-04,9173.740234375
2021-10-11,9342.150390625
2021-10-18,9496.8603515625
2021-10-25,9625.01953125
2021-11-01,9819.98046875
2021-11-08,9793.2197265625
2021-11-15,9828.7998046875
2021-11-22,9614.25
2021-11-29,9501.2802734375
2021-12-06,9866.6201171875
2021-12-13,9678.0302734375
2021-12-20,9900.2998046875
2021-12-27,9986.7001953125
2022-01-03,9803.849609375
2022-01-10,9775.5302734375
2022-01-17,9221.2802734375
2022-01-24,9294.2099609375
2022-01-31,9440.580078125
2022-02-07,9271.7998046875
2022-02-14,9130.8095703125
2022-02-21,9207.849609375
2022-02-28,9094.0400390625
2022-03-07,8835.400390625
2022-03-14,9382.4296875
2022-03-21,9552.400390625
2022-03-28,9559.9501953125
2022-04-04,9441.83984375
2022-04-11,9242.580078125
2022-04-18,8989.509765625
2022-04-25,8696.650390625
2022-05-02,8680.9697265625
2022-05-09,8476.5703125
2022-05-16,8222.3095703125
2022-05-23,8766.830078125
2022-05-30,8665.7998046875
2022-06-06,8229.4296875
2022-06-13,7756.58984375
2022-06-20,8257.7197265625
2022-06-27,8077.89013671875
2022-07-04,8237.5
2022-07-11,8162.5
2022-07-18,8371.8701171875
2022-07-25,8730.4599609375
2022-08-01,8764.080078125
2022-08-08,9054.1396484375
2022-08-15,8948.8203125
2022-08-22,8588.9501953125
2022-08-29,8311.419921875
2022-09-05,8616.98046875
2022-09-12,8209.349609375
2022-09-19,7828.8701171875
2022-09-26,7603.14013671875
2022-10-03,7721.43994140625
2022-10-10,7602.990234375
2022-10-17,7964.25
2022-10-24,8280.1103515625
2022-10-31,8006.240234375
2022-11-07,8481.1298828125
2022-11-14,8429.009765625
2022-11-21,8560.08984375
2022-11-28,8662.23046875
2022-12-05,8372.259765625
2022-12-12,8200.900390625
2022-12-19,8187.06005859375
2022-12-26,8178.02001953125
2023-01-02,8298.6103515625
2023-01-09,8523.3203125
2023-01-16,8468.150390625
2023-01-23,8678.009765625
2023-01-30,8820.4697265625
2023-02-06,8726.4697265625
2023-02-13,8709.2099609375
2023-02-20,8477.66015625
2023-02-27,8643.6103515625
2023-03-06,8253.650390625
2023-03-13,8375.2099609375
2023-03-20,8493.5498046875
2023-03-27,8791.1298828125
2023-04-03,8785.7001953125
2023-04-10,8857.3095703125
2023-04-17,8849.759765625
2023-04-24,8928.349609375
2023-05-01,8858.8603515625
2023-05-08,8837.6796875
2023-05-15,8988.4599609375
2023-05-22,9019.6396484375
2023-05-29,9189.33984375
2023-06-05,9226.7001953125
2023-06-12,9468.8095703125
2023-06-19,9338.83984375
2023-06-26,9559.669921875
2023-07-03,9453.099609375
2023-07-10,9683.6904296875
2023-07-17,9751.259765625
2023-07-24,9852.009765625
2023-07-31,9629.76953125
2023-08-07,9603.4501953125
2023-08-14,9406.5
2023-08-21,9485.8896484375
2023-08-28,9727.6396484375
