Date,Open,High,Low,Close,Volume,Average,Barcount
2006-04-14,59.48,59.99,58.87,59.51,14235000.0,59.364,17501
2006-04-21,60.38,63.95,60.2,63.2,38516300.0,61.988,50266
2006-04-28,62.32,65.27,61.6,65.05,29521200.0,63.329,46239
2006-05-05,65.68,68.01,64.98,67.96,42814700.0,66.611,65407
2006-05-12,67.2,72.26,66.17,71.15,60661000.0,70.335,86929
2006-05-19,68.68,70.17,64.7,65.62,69804400.0,67.734,103304
2006-05-26,64.42,67.16,63.22,65.06,40043600.0,64.952,61594
2006-06-02,65.2,66.24,61.8,63.58,31329800.0,63.755,48112
2006-06-09,63.82,64.19,59.71,60.18,40081200.0,61.706,56482
2006-06-16,60.78,60.84,55.05,57.74,55811800.0,57.124,83904
2006-06-23,56.85,58.77,56.15,58.05,27175300.0,57.434,43950
2006-06-30,58.25,61.35,57.35,61.27,28599600.0,59.182,48541
2006-07-07,61.96,63.2,61.44,62.55,19184400.0,62.436,32837
2006-07-14,62.13,66.42,61.99,66.06,37838100.0,64.687,71982
2006-07-21,64.79,65.22,61.21,61.75,35106400.0,63.404,72384
2006-07-28,60.61,63.61,59.83,63.07,21889600.0,61.648,37100
2006-08-04,63.12,65.22,62.44,64.26,20103000.0,64.125,40975
2006-08-11,64.47,65.13,62.24,62.72,24176400.0,63.839,45525
2006-08-18,62.39,62.9,60.3,61.06,20011800.0,61.706,40944
2006-08-25,62.09,62.68,61.45,61.75,14719800.0,61.999,32249
2006-09-01,61.8,62.3,60.32,62.29,17232600.0,61.473,32208
2006-09-08,63.2,63.63,60.28,60.62,14621300.0,62.101,31020
2006-09-15,58.85,59.25,56.66,57.43,32111300.0,58.111,64465
2006-09-22,57.47,58.75,56.84,58.46,21112700.0,57.787,49095
2006-09-29,58.15,60.27,57.78,59.47,17151700.0,59.112,42299
2006-10-06,59.8,59.88,55.55,57.01,22374600.0,56.912,49118
2006-10-13,57.46,58.6,56.48,58.58,14015900.0,57.301,29541
2006-10-20,58.93,59.65,58.12,58.74,13249300.0,58.922,24183
2006-10-27,57.88,59.57,56.87,59.41,18163200.0,58.49,36425
2006-11-03,60.05,62.5,59.57,62.39,28181300.0,61.189,54007
2006-11-10,62.17,65.49,60.87,62.33,23611300.0,62.224,40860
2006-11-17,61.93,62.52,61.25,61.73,19222300.0,61.79,32453
2006-11-24,62.06,66.25,61.56,63.45,14844200.0,62.786,24055
2006-12-01,63.4,64.55,62.82,64.1,26038400.0,63.741,49072
2006-12-08,64.03,64.42,61.87,62.02,24429400.0,63.064,41536
2006-12-15,62.18,62.6,60.93,61.09,17690900.0,61.989,29283
2006-12-22,60.85,61.83,60.65,61.66,14009900.0,61.394,24730
2006-12-29,62.24,63.25,61.87,63.16,8986400.0,62.585,14266
2007-01-05,63.58,64.02,59.66,60.15,23274600.0,61.476,37226
2007-01-12,60.38,62.28,59.85,62.11,20312900.0,60.805,34195
2007-01-19,62.2,63.16,61.74,63.0,14676100.0,62.549,26550
2007-01-26,63.01,64.88,62.65,64.1,23657600.0,63.967,37212
2007-02-02,63.85,65.63,63.66,64.24,25394700.0,64.497,40093
2007-02-09,64.68,66.38,64.24,66.12,14071500.0,65.321,22122
2007-02-16,65.82,66.66,65.41,66.33,20998200.0,66.054,31642
2007-02-23,65.69,68.29,65.0,67.72,27876700.0,66.993,39177
2007-03-02,68.12,68.33,63.34,63.88,45283900.0,66.021,69977
2007-03-09,63.01,65.11,62.72,64.3,32474300.0,64.076,49154
2007-03-16,64.15,64.99,63.09,64.7,25635400.0,64.109,37337
2007-03-23,64.72,66.15,64.64,65.1,19687900.0,65.402,33230
2007-03-30,65.57,66.29,64.93,65.81,20941600.0,65.757,34917
2007-04-05,65.38,66.95,65.03,66.88,15890800.0,66.213,27870
2007-04-13,66.99,67.97,66.45,67.88,19903900.0,67.142,33636
2007-04-20,68.07,68.73,67.25,68.55,21513400.0,68.076,32643
2007-04-27,68.42,68.56,66.5,67.56,17908400.0,67.491,29269
2007-05-04,67.31,68.43,66.14,68.14,15009600.0,67.103,25814
2007-05-11,68.34,68.36,65.8,66.5,15499000.0,67.055,27599
2007-05-18,66.53,66.73,64.72,65.6,22604400.0,65.616,33693
2007-05-25,65.15,68.58,64.52,64.9,20807300.0,65.259,26624
2007-06-01,65.38,66.54,64.64,66.41,14914200.0,65.474,24492
2007-06-08,66.47,66.76,63.74,64.25,21361700.0,65.526,32809
2007-06-15,64.58,64.94,63.91,64.84,14488800.0,64.488,24416
2007-06-22,65.15,65.56,64.13,64.75,10278300.0,64.902,20940
2007-06-29,64.28,64.74,63.39,64.4,21017600.0,64.033,29164
2007-07-06,64.81,65.29,63.92,65.11,15245800.0,64.633,24852
2007-07-13,65.49,66.29,65.14,66.07,19732300.0,65.773,32464
2007-07-20,65.95,68.0,65.52,67.55,20066100.0,66.686,35630
2007-07-27,67.65,67.97,64.73,65.52,26871300.0,66.406,41786
2007-08-03,65.4,67.0,65.12,67.0,24813200.0,66.077,34022
2007-08-10,66.66,67.54,65.25,66.6,25618200.0,66.238,43331
2007-08-17,66.41,66.52,63.47,65.17,34046000.0,65.273,53921
2007-08-24,64.96,66.21,64.73,66.1,18219900.0,65.339,33883
2007-08-31,66.0,66.7,65.4,66.4,14142600.0,66.037,30212
2007-09-07,66.82,70.0,66.72,69.49,37490200.0,68.479,65741
2007-09-14,69.62,70.97,0.01,69.97,35171500.0,70.12,67426
2007-09-21,70.86,73.1,70.4,72.5,47789700.0,71.831,93015
2007-09-28,72.27,73.8,71.82,73.75,31388700.0,72.565,61453
2007-10-05,73.52,73.99,71.34,73.3,37006700.0,72.57,68596
2007-10-12,72.73,74.59,71.98,74.25,26570300.0,73.555,57251
2007-10-19,75.08,76.3,73.78,75.34,33223500.0,75.177,64737
2007-10-26,74.14,77.74,73.9,77.61,27202500.0,75.572,55880
2007-11-02,78.08,80.1,76.89,79.65,34361000.0,78.251,75730
2007-11-09,79.52,83.63,79.11,81.8,47548300.0,82.037,100330
2007-11-16,79.49,80.68,77.17,77.74,46964000.0,78.961,105120
2007-11-23,77.9,81.61,76.11,81.37,26820800.0,78.817,58282
2007-11-30,81.8,82.19,76.98,77.3,38709300.0,79.357,89568
2007-12-07,77.2,79.65,76.83,78.63,33421000.0,78.681,74763
2007-12-14,79.17,80.92,77.82,78.57,39426000.0,79.51000824836402,85984
2007-12-21,78.12,80.32,77.81,80.14,29280700.0,79.055,75204
2007-12-28,80.21,83.02,80.14,82.86,18173500.0,81.66,50990
2008-01-04,82.74,85.99,81.98,85.1,33299800.0,84.583,93183
2008-01-11,85.24,88.76,84.57,88.53,44369400.0,86.94,124743
2008-01-18,89.45,90.35,86.32,87.35,80920600.0,87.974,202532
2008-01-25,86.11,91.08,85.77,90.3,52684400.0,88.467,149130
2008-02-01,90.93,92.58,89.22,89.34,55771000.0,90.952,156691
2008-02-08,88.51,91.0,87.3,90.9,45153000.0,89.117,140880
2008-02-15,90.99,91.46,88.63,89.15,38901000.0,89.865,113402
2008-02-22,91.22,94.22,90.22,93.39,38668900.0,92.608,126454
2008-02-29,93.69,96.24,92.11,96.06,49959200.0,94.279,186868
2008-03-07,97.55,98.15,94.39,96.1,75763200.0,96.494,265664
2008-03-14,94.99,99.53,94.88,98.71,60598400.0,97.333,190523
2008-03-20,99.33,100.44,89.77,89.77,105272500.0,95.106,310517
2008-03-28,90.74,94.09,89.78,91.78,55841000.0,92.213,179274
2008-04-04,92.58,92.65,86.05,90.23,61602200.0,88.603,201530
2008-04-11,90.7,92.56,89.59,91.32,36708500.0,91.234,125550
2008-04-18,91.3,93.71,88.96,90.56,34854800.0,91.82,122294
2008-04-25,90.81,91.35,87.1,87.27,71467900.0,89.007,198308
2008-05-02,87.88,88.4,83.57,84.59,60020000.0,85.553,178025
2008-05-09,85.68,87.59,85.2,87.32,39799300.0,86.47,123032
2008-05-16,86.92,89.3,84.92,89.15,38256900.0,86.965,123794
2008-05-23,89.56,92.0,88.87,91.23,30397900.0,90.58731694623641,47696
2008-05-30,89.84,89.87,86.1,87.38,33356300.0,87.938,4
2008-06-06,87.47,89.06,85.66,89.06,52401000.0,87.567,5
2008-06-13,88.54,89.24,84.83,85.83,51496600.0,86.329,5
2008-06-20,88.2,89.61,86.7,88.95,40689500.0,88.13,5
2008-06-27,87.01,91.82,86.13,91.44,63986900.0,89.195,5
2008-07-03,91.89,93.35,90.53,92.06,43866500.0,92.453,4
2008-07-11,90.57,95.5,89.93,95.16,77717000.0,93.029,5
2008-07-18,95.09,97.5,94.02,94.17,105273900.0,95.161,5
2008-07-25,94.75,95.86,90.25,91.66,71347600.0,91.908,5
2008-08-01,91.39,92.0,88.08,89.57,61052900.0,90.176,5
2008-08-08,89.08,89.68,83.83,84.43,71049700.0,86.3,5
2008-08-15,84.46,84.49,76.61,77.63,106015000.0,79.84,5
2008-08-22,78.53,84.54,77.7,81.08,70437800.0,80.552,5
2008-08-29,81.1,83.13,80.56,81.71,36672600.0,81.511,5
2008-09-05,78.16,80.27,77.98,78.98,45011600.0,78.878,4
2008-09-12,80.1,80.35,72.51,75.55,100968300.0,75.098,5
2008-09-19,76.64,90.78,76.0,85.92,186097600.0,83.143,5
2008-09-26,86.85,90.17,85.01,86.64,117616700.0,87.699,5
2008-10-03,87.06,92.0,81.05,82.51,124511400.0,85.68,5
2008-10-10,85.84,90.84,81.38,83.22,138266300.0,86.347,5
2008-10-17,83.61,84.39,75.0,77.21,87290900.0,80.468,216038
2008-10-24,77.77,78.56,66.0,72.21,77170700.0,72.894,306400
2008-10-31,71.15,76.36,70.6,71.34,51781200.0,73.171,224697
2008-11-07,71.65,75.69,71.06,72.5,41448700.0,73.211,199899
2008-11-14,74.8,74.92,68.81,73.3,50135000.0,71.883,237669
2008-11-21,72.37,79.0,72.0,78.87,68624700.0,75.081,329035
2008-11-28,80.43,81.72,79.28,80.19,46303700.0,80.617,221825
2008-12-05,77.19,77.63,72.91,74.52,52107500.0,75.72,260520
2008-12-12,76.49,81.94,75.3,80.81,54292400.0,79.203,271989
2008-12-19,81.3,86.91,81.23,82.63,75132000.0,83.851,345287
2008-12-26,83.57,85.97,81.59,85.6,19108400.0,83.393,96403
2009-01-02,86.48,87.1,84.28,86.23,28177500.0,86.016,134729
2009-01-09,83.62,85.7,82.21,83.92,49821300.0,83.892,246303
2009-01-16,81.72,83.0,78.87,82.66,66071400.0,80.847,308720
2009-01-23,84.14,88.94,82.98,88.53,72774400.0,85.667,297449
2009-01-30,89.21,91.49,86.28,91.31,83424200.0,88.986,353667
2009-02-06,89.86,92.58,86.0,89.58,69926800.0,89.401,314960
2009-02-13,88.35,93.74,87.6,92.55,131071500.0,91.585,516068
2009-02-20,95.23,98.99,94.67,97.81,108697100.0,96.531,453263
2009-02-27,96.59,98.22,91.03,92.63,135488400.0,94.544,627971
2009-03-06,93.4,93.61,88.45,92.29,108794700.0,90.841,530389
2009-03-13,92.3,92.33,87.47,91.3,83183000.0,89.887,403389
2009-03-20,90.29,94.77,86.83,93.59,118449600.0,91.591,493637
2009-03-27,93.44,93.91,90.25,90.69,72837000.0,91.802,364963
2009-04-03,89.97,91.81,87.52,87.59,73408900.0,89.513,326572
2009-04-09,86.41,88.26,84.97,86.31,48144500.0,86.226,216676
2009-04-17,88.02,88.45,84.92,85.22,53290500.0,86.424,232325
2009-04-24,86.02,89.84,86.0,89.72,51102300.0,87.863,248355
2009-05-01,89.3,89.79,86.54,86.95,34168700.0,87.856,169216
2009-05-08,87.55,90.3,87.55,89.98,49584100.0,89.284,241700
2009-05-15,89.6,91.81,89.5,91.57,55070300.0,90.752,260398
2009-05-22,91.55,94.42,90.14,94.15,73014000.0,92.304,331256
2009-05-29,92.95,96.35,92.85,96.21,52718500.0,94.477,266316
2009-06-05,96.48,96.97,93.57,93.62,69469800.0,95.469,319531
2009-06-12,93.24,94.53,92.0,92.17,52895300.0,93.354,264888
2009-06-19,91.9,92.5,90.15,91.94,54827600.0,91.71,272937
2009-06-26,90.43,92.93,89.95,92.29,48450500.0,91.362,246090
2009-07-02,92.3,93.0,90.53,91.3,31407200.0,91.733,173115
2009-07-10,90.48,97.8,88.82,89.58,49907400.0,89.862,250674
2009-07-17,89.45,92.52,89.1,91.93,33706700.0,91.374,168890
2009-07-24,93.58,94.0,92.69,93.41,40425600.0,93.381,193556
2009-07-31,93.64,94.03,90.81,93.35,39773600.0,92.312,192942
2009-08-07,94.14,95.25,93.6,93.75,47665800.0,94.41,230842
2009-08-14,92.91,94.05,92.4,93.01,29613100.0,93.119,150505
2009-08-21,91.53,93.8,91.28,93.65,25687800.0,92.448,136408
2009-08-28,93.64,94.15,91.64,93.8,31692600.0,93.003,157076
2009-09-04,93.14,97.94,92.92,97.53,74602000.0,96.031,327945
2009-09-11,98.57,99.33,96.85,98.78,64851100.0,98.065,296217
2009-09-18,98.16,100.08,97.56,98.67,58110100.0,99.092,262795
2009-09-25,97.95,100.68,79.0,97.0,63419000.0,98.425,298684
2009-10-02,97.21,99.06,96.95,98.37,49774400.0,98.102,231857
2009-10-09,98.48,104.15,98.36,102.84,84775900.0,102.078,378084
2009-10-16,103.39,104.7,102.53,103.18,62457700.0,103.625,292350
2009-10-23,103.15,104.58,102.75,103.49,63125600.0,103.702,307012
2009-10-30,103.41,103.97,100.65,102.5,81816500.0,101.932,411800
2009-11-06,103.5,108.04,103.25,107.43,90401600.0,106.084,442765
2009-11-13,108.69,109.8,107.7,109.74,76908900.0,108.8,365652
2009-11-20,110.7,113.09,110.65,112.94,91618400.0,111.801,435604
2009-11-27,114.67,116.88,113.02,115.06,79088200.0,114.993,342352
2009-12-04,114.48,119.54,112.41,113.78,154576400.0,116.59,659400
2009-12-11,111.51,114.22,108.72,109.32,152492200.0,111.203,764859
2009-12-18,110.01,111.91,107.04,108.95,107241600.0,109.544,533607
2009-12-24,109.17,109.3,105.31,108.36,67180500.0,106.999,317136
2009-12-31,108.64,108.78,106.4,107.31,34386200.0,107.667,166057
2010-01-08,109.82,111.77,109.26,111.38,72412200.0,110.608,343795
2010-01-15,113.34,113.59,109.57,110.86,92517400.0,111.543,439512
2010-01-22,110.99,111.75,106.01,107.17,72026200.0,108.186,369987
2010-01-29,107.44,108.8,105.18,105.96,72260900.0,106.646,359207
2010-02-05,106.64,109.6,102.28,104.55,100020300.0,105.838,512125
2010-02-12,104.43,107.56,104.0,107.04,83117500.0,105.576,435581
2010-02-19,109.45,110.39,108.81,109.47,68993900.0,109.528,330993
2010-02-26,109.86,109.97,106.6,109.43,70598400.0,108.227,344034
2010-03-05,109.48,112.18,108.97,110.81,66194600.0,110.886,305287
2010-03-12,111.22,111.3,107.45,107.95,61627200.0,109.059,288463
2010-03-19,108.16,110.61,107.82,108.28,71188000.0,109.438,311736
2010-03-26,107.31,108.7,106.24,108.59,64117100.0,107.348,274489
2010-04-01,108.87,110.47,78.36,110.26,38498500.0,109.05,170845
2010-04-09,110.56,114.07,110.27,113.65,57567900.0,112.321,253593
2010-04-16,113.64,114.13,110.54,111.24,61902800.0,112.578,269885
2010-04-23,110.88,113.3,110.67,113.19,39823800.0,111.817,201553
2010-04-30,112.88,115.7,112.34,115.38,75700500.0,114.192,334086
2010-05-07,115.91,118.88,69.9,118.27,128520600.0,116.313,551751
2010-05-14,117.5,122.24,116.81,120.4,138462000.0,120.065,582914
2010-05-21,120.53,121.12,114.51,115.22,124012200.0,117.665,556302
2010-05-28,116.34,119.08,116.04,118.9,61813000.0,117.743,294340
2010-06-04,119.88,120.25,117.05,119.22,43678200.0,119.028,181704
2010-06-11,118.73,122.45,118.62,120.01,71573800.0,120.64,299300
2010-06-18,119.62,123.5,118.96,122.83,67018700.0,121.362,285183
2010-06-25,123.09,123.13,119.77,122.76,64287700.0,121.483,274482
2010-07-02,122.79,123.56,116.98,118.49,86972200.0,120.08,363558
2010-07-09,117.66,118.73,116.1,118.36,43684600.0,117.117,201539
2010-07-16,117.83,119.13,115.95,116.65,43357400.0,117.638,194681
2010-07-23,115.57,117.5,115.11,116.06,46929300.0,116.195,198832
2010-07-30,116.38,116.47,113.08,115.49,69290400.0,114.224,290876
2010-08-06,116.11,118.42,115.2,117.84,36184400.0,116.869,158481
2010-08-13,117.76,119.23,116.4,118.74,46797300.0,117.922,207720
2010-08-20,119.7,120.99,119.0,119.97,44602200.0,120.001,181839
2010-08-27,119.91,122.95,118.71,121.01,48162400.0,120.644,218527
2010-09-03,120.85,122.48,120.58,121.84,36573100.0,121.792,174364
2010-09-10,122.91,123.42,121.38,121.73,36994200.0,122.308,158365
2010-09-17,121.63,125.03,121.39,124.59,57901600.0,123.834,267678
2010-09-24,125.09,127.0,124.16,126.69,57231200.0,125.861,266069
2010-10-01,126.9,129.07,126.11,128.91,65735700.0,127.754,284900
2010-10-08,128.52,132.67,128.22,131.66,84345400.0,130.771,384390
2010-10-15,131.28,134.85,130.98,133.68,73380300.0,133.275,353569
2010-10-22,133.46,134.34,128.72,129.72,71074300.0,130.768,347548
2010-10-29,131.16,132.82,128.79,132.64,58992200.0,130.699,280218
2010-11-05,132.84,136.61,129.48,136.38,83912800.0,133.162,393926
2010-11-12,135.92,139.15,132.82,133.69,120858300.0,136.325,602725
2010-11-19,133.86,134.49,129.83,132.2,80529200.0,131.664,427246
2010-11-26,132.13,135.07,131.69,132.82,41221900.0,133.528,215462
2010-12-03,133.18,138.11,132.33,138.03,70794000.0,135.535,370466
2010-12-10,138.13,139.54,133.88,135.39,81291400.0,136.399,415399
2010-12-17,136.26,137.21,132.86,134.19,69888500.0,134.919,350887
2010-12-23,135.13,135.7,133.93,134.66,32628100.0,134.985,165441
2010-12-31,134.96,138.77,134.49,138.72,32691500.0,137.355,166183
2011-01-07,138.68,139.0,133.1,133.59,73592000.0,134.82,360931
2011-01-14,133.85,135.69,132.22,132.73,55862800.0,134.008,258329
2011-01-21,133.63,134.4,130.53,131.06,54393400.0,132.164,257964
2011-01-28,131.03,131.63,127.8,130.28,106549500.0,129.764,497301
2011-02-04,129.27,132.7,129.25,131.61,64015900.0,130.743,309198
2011-02-11,131.67,133.5,131.23,132.35,43490100.0,132.757,197686
2011-02-18,132.95,135.8,132.7,135.41,50524800.0,134.475,231012
2011-02-25,136.92,138.2,135.73,137.4,56439900.0,137.216,268929
2011-03-04,137.65,140.55,137.03,139.35,62659900.0,139.063,308599
2011-03-11,140.31,140.61,136.84,138.19,51664700.0,138.773,252489
2011-03-18,139.33,139.55,135.23,138.37,59954200.0,137.17,300237
2011-03-25,139.5,141.28,138.66,139.26,56808800.0,139.74,276818
2011-04-01,137.82,140.4,137.68,139.2,45232500.0,138.964,198654
2011-04-08,140.13,143.84,139.45,143.66,47866400.0,141.946,223385
2011-04-15,143.28,145.12,140.75,145.06,57883000.0,142.856,274672
2011-04-21,145.19,147.06,144.63,146.74,46564900.0,146.02,239351
2011-04-29,147.56,153.03,145.48,152.36,91949800.0,148.734,443042
2011-05-06,151.46,153.61,142.55,145.3,136311200.0,147.537,566233
2011-05-13,146.67,148.19,144.49,145.63,69287400.0,146.492,318705
2011-05-20,145.85,147.78,143.42,147.48,58700400.0,145.642,263583
2011-05-27,147.04,149.92,146.97,149.7,51631000.0,148.464,240642
2011-06-03,149.88,151.13,148.07,150.26,46858700.0,149.924,213009
2011-06-10,150.82,151.45,148.69,149.24,45572200.0,150.091,229103
2011-06-17,148.66,150.29,147.19,149.94,54945400.0,148.783,274969
2011-06-24,150.08,151.86,145.97,146.26,69558000.0,148.978,345132
2011-07-01,145.93,147.42,143.97,144.94,54942500.0,145.938,283401
2011-07-08,146.96,150.5,146.85,150.25,41501800.0,148.896,228691
2011-07-15,151.33,155.29,150.2,155.2,89104700.0,153.344,449172
2011-07-22,155.76,156.58,154.1,156.08,71133800.0,155.521,348533
2011-07-29,157.6,159.25,156.11,158.41,62690900.0,157.547,283946
2011-08-05,157.48,163.87,156.78,161.78,115351600.0,161.098,483816
2011-08-12,165.47,175.13,164.76,169.97,187269800.0,169.86,734702
2011-08-19,169.32,181.67,168.95,179.99,92472500.0,175.912,373199
2011-08-26,181.94,184.82,165.88,177.49,199550300.0,175.593,759860
2011-09-02,175.95,183.51,172.88,183.23,86257500.0,177.836,363660
2011-09-09,184.58,185.85,174.45,180.7,93070700.0,180.311,393982
2011-09-16,178.74,179.54,172.56,176.03,79839200.0,176.21,341569
2011-09-23,176.66,176.86,158.55,159.8,114572600.0,167.862,466257
2011-09-30,157.12,162.29,154.19,158.08,102468300.0,157.915,434545
2011-10-07,161.09,161.58,155.27,159.18,69224600.0,159.214,328256
2011-10-14,162.05,164.0,160.82,163.4,38577900.0,162.564,184661
2011-10-21,164.0,164.16,156.05,159.52,52404200.0,159.626,244581
2011-10-28,160.55,170.29,160.22,169.62,62607400.0,166.251,289027
2011-11-04,167.76,172.04,163.61,170.85,55445700.0,168.869,246862
2011-11-11,172.84,175.46,168.83,173.96,58238100.0,173.195,238689
2011-11-18,173.74,173.86,166.39,167.62,54732100.0,170.055,228728
2011-11-25,166.61,166.71,162.07,163.4,43654000.0,164.339,179525
2011-12-02,166.93,170.8,165.98,169.92,44053800.0,168.476,192026
2011-12-09,169.07,169.95,165.53,166.4,41708500.0,167.445,165208
2011-12-16,162.35,163.19,151.71,155.23,103244300.0,156.215,386932
2011-12-23,155.5,157.53,154.36,156.31,36485300.0,156.18,159024
2011-12-30,155.07,155.55,148.27,151.99,44012500.0,151.537,190888
2012-01-06,154.74,158.63,154.55,157.2,40055000.0,156.542,172013
2012-01-13,157.39,161.62,156.19,159.26,37386000.0,159.011,162928
2012-01-20,161.17,162.09,159.68,162.07,31487800.0,161.091,138779
2012-01-27,162.33,169.0,160.29,168.97,61717100.0,165.212,253349
2012-02-03,168.19,171.23,167.51,167.66,50983900.0,169.217,223531
2012-02-10,166.96,170.37,166.33,167.14,46504700.0,168.301,198547
2012-02-17,167.31,168.75,166.17,167.37,35444600.0,167.509,168106
2012-02-24,169.65,173.77,169.59,172.25,40657500.0,171.787,180216
2012-03-02,172.16,174.0,164.0,166.36,78607700.0,168.482,350959
2012-03-09,165.77,166.57,161.78,166.4,48670800.0,164.178,246025
2012-03-16,165.33,165.58,158.8,161.3,66058700.0,161.463,314376
2012-03-23,160.85,162.3,158.13,161.53,42807300.0,160.54,232808
2012-03-30,163.17,164.89,159.81,162.14,41165400.0,162.405,205508
2012-04-05,161.94,163.56,156.58,158.31,44281100.0,159.583,236437
2012-04-13,159.74,163.2,158.47,160.85,44943700.0,160.89,233724
2012-04-20,160.51,161.18,158.75,159.54,31782900.0,159.774,168894
2012-04-27,158.2,161.97,157.76,161.38,39118500.0,159.736,193503
2012-05-04,160.49,162.18,158.37,159.47,34770300.0,160.031,170935
2012-05-11,159.31,159.34,153.24,153.57,43454000.0,155.245,214829
2012-05-18,151.59,155.13,148.6,154.55,63466300.0,151.645,300626
2012-05-25,154.08,154.95,148.84,152.68,44660800.0,151.945,218758
2012-06-01,153.47,158.31,148.53,157.5,55705400.0,153.494,265867
2012-06-08,157.26,159.2,153.0,154.73,55289300.0,156.139,273554
2012-06-15,154.85,158.46,153.55,157.84,44074900.0,156.661,215328
2012-06-22,157.46,158.21,151.21,152.64,44221900.0,154.941,214371
2012-06-29,152.58,155.95,150.15,155.19,29846200.0,153.046,146546
2012-07-06,154.67,157.72,152.95,153.72,16324900.0,155.186,81828
2012-07-13,153.64,155.18,150.85,154.14,30085500.0,152.974,142842
2012-07-20,154.43,154.75,152.4,153.67,27502500.0,153.571,132621
2012-07-27,152.5,157.96,152.2,157.61,31872100.0,155.437,164924
2012-08-03,156.84,157.72,153.61,155.55,38274200.0,155.649,174392
2012-08-10,155.92,157.82,155.74,157.22,18047700.0,156.661,92517
2012-08-17,157.04,157.45,154.83,156.72,22162500.0,156.169,106743
2012-08-24,156.52,162.45,156.47,161.96,44216400.0,160.131,194571
2012-08-31,161.76,164.22,159.56,164.22,37390500.0,161.78,166278
2012-09-07,164.11,169.0,163.66,168.44,40540600.0,165.921,179254
2012-09-14,167.84,172.23,166.3,171.8,57609600.0,169.653,234436
2012-09-21,171.77,173.19,170.06,171.96,44829200.0,171.602,207755
2012-09-28,170.64,172.6,168.34,172.02,40880300.0,171.012,195397
2012-10-05,172.83,174.07,171.59,172.62,35927200.0,172.763,174726
2012-10-12,171.74,172.28,169.81,170.05,28393400.0,171.087,155172
2012-10-19,169.0,169.95,166.23,166.94,36943800.0,168.31,191044
2012-10-26,167.08,167.63,164.6,165.94,33537800.0,165.879,160171
2012-11-02,166.47,167.28,162.3,162.6,21292100.0,164.603,110507
2012-11-09,163.12,168.54,162.81,167.82,45301800.0,166.106,229599
2012-11-16,168.1,168.28,165.18,165.88,30710200.0,166.812,158429
2012-11-23,167.75,170.01,166.84,169.63,17912800.0,168.08,95384
2012-11-30,169.56,169.73,165.39,166.05,34367100.0,167.21,186597
2012-12-07,166.09,166.92,163.2,165.13,34441500.0,164.616,178722
2012-12-14,166.11,166.94,163.78,164.15,34608100.0,165.323,172830
2012-12-21,164.16,164.62,158.39,160.33,69836000.0,161.275,320742
2012-12-28,160.88,161.49,160.05,160.54,21749000.0,160.741,103982
2013-01-04,160.9,164.14,158.89,160.47,46037700.0,161.481,215401
2013-01-11,159.35,162.56,159.15,161.06,43404400.0,160.755,201363
2013-01-18,161.88,164.4,161.13,163.09,42356300.0,162.814,206682
