Date,Open,High,Low,Close,Volume,Average,Barcount
2008-01-04,147.11,147.33,140.91,141.31,552203500.0,144.266,882167
2008-01-11,141.81,142.9,137.7,140.15,1301645500.0,140.619,1860706
2008-01-18,141.16,141.86,131.1,132.06,1312426900.0,136.368,1812415
2008-01-25,126.45,136.76,126.0,133.38,1223360300.0,131.702,1738018
2008-02-01,133.29,139.61,132.06,139.58,1092237700.0,136.208,1580868
2008-02-08,139.19,139.3,131.73,133.07,1005895200.0,134.346,1525380
2008-02-15,133.12,137.1,132.04,135.14,864475800.0,135.027,1372847
2008-02-22,136.67,137.6,132.86,135.62,704192700.0,135.043,1171101
2008-02-29,135.54,139.14,132.78,133.82,860365100.0,136.617,1522450
2008-03-07,133.16,134.77,128.58,129.71,1180602800.0,132.021,1969395
2008-03-14,129.77,133.77,127.59,129.61,1422364300.0,130.295,2449711
2008-03-20,126.35,134.65,126.07,132.08,1140652000.0,130.615,1964914
2008-03-28,133.31,135.81,131.06,131.51,870867400.0,133.89,1556547
2008-04-04,130.76,137.96,130.76,136.89,877250700.0,135.658,1544230
2008-04-11,137.87,138.57,133.01,133.38,808508500.0,135.83,1385641
2008-04-18,133.19,139.56,132.33,138.48,783595400.0,135.496,1400203
2008-04-25,138.21,139.89,136.64,139.6,789952400.0,138.303,1393690
2008-05-02,139.88,142.37,138.27,141.51,717390200.0,139.978,1281693
2008-05-09,141.05,142.2,138.45,138.9,732498800.0,140.199,1364233
2008-05-16,139.25,142.95,138.73,142.66,758619700.0,141.196,1337859
2008-05-23,142.81,144.3,137.5,137.64,853190200.0,140.661,1550522
2008-05-30,137.8,140.93,137.53,140.35,549076800.0,139.302,1016061
2008-06-06,139.82,140.89,136.22,136.29,1149113600.0,138.563,1917439
2008-06-13,136.84,137.5,133.52,136.15,1116576800.0,135.563,1992890
2008-06-20,135.56,137.12,131.22,131.58,1097524600.0,134.411,1920594
2008-06-27,132.04,133.4,127.04,127.53,1170863800.0,130.379,2169652
2008-07-03,127.89,129.16,124.99,126.31,1060864500.0,127.454,1930454
2008-07-11,126.79,127.74,122.49,123.84,1792226200.0,125.094,3405340
2008-07-18,125.26,126.42,120.02,125.98,1588106700.0,123.547,3158707
2008-07-25,126.51,129.15,124.85,125.48,1163197500.0,126.678,2303205
2008-08-01,125.49,128.6,123.42,126.16,1210502700.0,126.411,2389881
2008-08-08,126.04,129.93,124.76,129.37,1055678300.0,127.567,2133289
2008-08-15,129.45,131.51,127.67,130.17,1044870400.0,129.563,2194354
2008-08-22,130.44,130.48,126.34,129.65,844185100.0,127.86,1860999
2008-08-29,128.78,130.41,126.58,128.79,774824700.0,128.408,1678364
2008-09-05,130.06,130.71,122.0,124.42,1024135700.0,126.24,2122831
2008-09-12,128.05,128.24,121.6,126.09,1531927800.0,124.834,3091896
2008-09-19,121.84,128.0,113.8,124.12,2384752900.0,119.976,5321950
2008-09-26,124.45,124.75,117.79,120.85,1257649500.0,120.314,2864856
2008-10-03,119.18,121.18,109.68,110.34,1675817100.0,114.162,3901996
2008-10-10,107.12,107.62,83.58,88.5,2851852600.0,97.406,6850863
2008-10-17,93.87,105.53,86.54,93.21,2364793900.0,95.064,5717962
2008-10-24,95.35,99.11,83.81,87.04,2111293200.0,91.311,5486058
2008-10-31,85.96,98.57,83.69,96.83,2080111100.0,92.194,6148163
2008-11-07,96.75,100.86,90.06,93.86,1604399300.0,95.389,4726002
2008-11-14,95.21,95.53,82.09,86.62,2206542700.0,88.579,6433823
2008-11-21,86.38,88.56,74.34,79.52,2741089900.0,81.487,8352129
2008-11-28,81.89,90.21,81.17,90.09,1289878000.0,85.82,3789098
2008-12-05,87.51,90.03,81.82,87.93,2008766900.0,85.163,5905948
2008-12-12,90.34,92.38,85.2,88.99,1708814600.0,89.636,4959203
2008-12-19,89.03,92.43,86.29,88.19,1364166600.0,89.639,3798140
2008-12-26,88.5,88.67,85.49,87.16,534479700.0,86.826,1517233
2009-01-02,87.24,93.44,85.6,92.96,640659500.0,89.568,1834873
2009-01-09,92.62,94.55,88.67,89.09,1274965600.0,91.482,3597833
2009-01-16,88.82,88.91,81.72,85.06,1765340900.0,85.14,4750970
2009-01-23,84.24,85.06,80.05,83.11,1425252800.0,82.355,4057928
2009-01-30,83.6,87.95,82.21,82.69,1419489400.0,84.848,4072229
2009-02-06,81.56,87.34,81.31,86.98,1499375200.0,84.209,4201481
2009-02-13,86.96,87.74,81.05,82.74,1646175800.0,83.825,4708037
2009-02-20,80.16,82.96,75.77,77.38,1485496000.0,78.688,4057178
2009-02-27,78.25,79.67,73.74,73.93,1884456600.0,76.11913738963264,5298918
2009-03-06,72.51,72.92,67.1,68.84,2011866200.0,70.239,5739765
2009-03-13,67.95,76.39,67.73,76.15,1639548500.0,72.529,4858667
2009-03-20,76.95,81.0,75.45,76.65,1694830700.0,78.086,4664457
2009-03-27,78.73,83.3,78.4,81.61,1697482600.0,81.422,5196111
2009-04-03,79.79,84.62,77.96,84.27,1581816000.0,81.283,4747321
2009-04-09,83.33,85.82,81.51,85.82,904297300.0,83.088,2514772
2009-04-17,84.91,87.65,83.61,87.14,1099035200.0,85.497,2959676
2009-04-24,85.55,87.31,82.75,86.68,1288668400.0,84.975,3278660
2009-05-01,85.69,89.02,84.76,87.84,1190017200.0,86.977,3019657
2009-05-08,88.55,93.22,88.38,92.99,1245083200.0,91.11,3131879
2009-05-15,91.69,92.11,88.15,88.73,1131332400.0,89.99,2875223
2009-05-22,89.56,92.8,88.26,89.04,997267200.0,90.453,2458379
2009-05-29,88.36,92.69,88.32,92.41,889595400.0,90.752,2050049
2009-06-05,93.65,95.67,87.53,94.53,1061050700.0,94.324,2628220
2009-06-12,93.85,96.11,93.04,95.09,1017920100.0,94.522,2510188
2009-06-19,93.96,94.02,90.83,92.04,914879200.0,92.257,2519825
2009-06-26,91.12,92.24,88.85,91.89,912200700.0,90.534,2400181
2009-07-02,92.11,93.23,89.76,89.85,623695600.0,91.833,1680806
2009-07-10,88.94,89.93,87.0,87.95,823876200.0,88.415,2291324
2009-07-17,88.3,94.51,87.59,94.17,808416700.0,91.835,2056364
2009-07-24,94.68,98.14,94.19,98.06,839896600.0,96.087,1926037
2009-07-31,97.68,99.83,96.98,98.81,753505000.0,98.341,1809850
2009-08-07,99.85,102.03,99.31,101.2,802274100.0,100.393,1789504
2009-08-14,100.77,101.61,99.46,100.73,750899000.0,100.588,1740762
2009-08-21,98.86,103.13,98.11,102.97,835169000.0,100.071,1890012
2009-08-28,103.4,104.35,101.94,103.33,798535500.0,103.19,1791599
2009-09-04,102.37,103.24,99.57,102.08,803651200.0,101.082,1770015
2009-09-11,103.0,105.3,102.39,104.79,526181800.0,103.864,1199602
2009-09-18,103.88,108.06,103.15,106.72,772986900.0,106.276,1737846
2009-09-25,105.89,108.03,104.09,104.45,793468600.0,106.024,1823911
2009-10-02,104.85,107.02,101.99,102.54,828570800.0,104.67,1941673
2009-10-09,102.9,107.26,102.6,107.25,731306100.0,105.597,1722486
2009-10-16,107.76,109.7,106.76,108.86,690629200.0,108.405,1566528
2009-10-23,109.06,110.31,107.5,108.08,886997600.0,109.017,2008980
2009-10-30,108.19,109.31,103.44,103.56,1112815400.0,106.013,2821880
2009-11-06,104.13,107.4,103.08,107.16,945202600.0,105.302,2599270
2009-11-13,107.95,110.82,107.87,109.61,702663200.0,109.513,1920424
2009-11-20,110.38,111.69,109.01,109.43,702613300.0,110.46,1751846
2009-11-27,110.71,111.74,108.29,109.5,436281000.0,110.632,1205646
2009-12-04,109.49,112.38,109.02,111.01,756659500.0,110.945,2082739
2009-12-11,110.95,111.53,109.02,111.18,586621000.0,110.381,1668853
2009-12-18,111.87,112.13,109.28,110.19,575012700.0,110.944,1517265
2009-12-24,110.76,112.6,110.76,112.6,281833900.0,111.71,766175
2009-12-31,112.9,113.03,111.43,111.44,240415600.0,112.499,677768
2010-01-08,112.37,114.62,112.33,114.62,490228900.0,113.626,1309941
2010-01-15,115.07,115.14,113.2,113.67,643755600.0,114.116,1808484
2010-01-22,113.59,115.14,109.09,109.21,873005000.0,112.364,2367756
2010-01-29,110.2,110.47,107.22,107.37,1106905100.0,109.158,2887030
2010-02-05,108.15,110.59,104.58,106.66,1166646700.0,107.797,2905639
2010-02-12,106.74,108.25,105.81,108.04,1121504600.0,107.132,2960911
2010-02-19,108.86,111.57,107.82,111.18,612276500.0,110.279,1684465
2010-02-26,111.55,111.58,108.94,110.76,824195100.0,110.361,2250628
2010-03-05,111.19,114.34,111.17,114.23,676738000.0,112.625,1832315
2010-03-12,114.26,115.97,113.87,115.46,663498300.0,114.836,1878684
2010-03-19,115.25,117.48,114.6,115.93,769892900.0,116.26,2066557
2010-03-26,115.31,118.17,115.24,116.66,856789600.0,116.909,2151038
2010-04-01,117.16,118.25,116.61,117.82,506505500.0,117.373,1365296
2010-04-09,118.25,119.6,117.6,119.55,592929800.0,118.665,1685735
2010-04-16,119.69,121.57,118.75,119.4,794103900.0,120.119,2090554
2010-04-23,119.01,121.86,118.47,121.79,870164200.0,120.292,2259860
2010-04-30,121.85,122.12,118.25,118.86,1116077100.0,119.966,2954459
2010-05-07,119.39,120.68,105.0,111.0,1867504800.0,114.927,4933431
2010-05-14,115.81,117.68,112.87,113.92,1301920500.0,115.735,3986362
2010-05-21,114.19,115.22,105.64,109.03,1830047000.0,110.661,5524061
2010-05-28,108.52,110.8,104.38,109.44,1369864600.0,108.38,4187169
2010-06-04,108.35,111.06,106.46,106.94,947521600.0,108.909,2946714
2010-06-11,107.21,109.75,104.65,109.68,1190300600.0,107.149,3724035
2010-06-18,110.52,112.42,109.4,111.66,906306600.0,111.32,2718373
2010-06-25,113.11,113.2,106.77,107.95,1059409900.0,109.424,3229196
2010-07-02,108.04,108.32,101.13,102.2,1187755300.0,103.983,3496714
2010-07-09,103.64,107.97,101.88,107.93,751038300.0,105.192,2311783
2010-07-16,107.61,110.4,106.45,106.63,891289500.0,108.642,2611730
2010-07-23,107.05,110.57,105.82,110.41,998209200.0,108.265,2855985
2010-07-30,110.59,112.29,108.98,110.27,834455600.0,110.869,2346723
2010-08-06,111.98,113.11,110.92,112.41,715985900.0,112.276,2023856
2010-08-13,112.92,113.18,107.6,108.28,838442300.0,110.213,2374994
2010-08-20,107.57,110.39,106.75,107.53,796479200.0,108.571,2179909
2010-08-27,108.04,108.57,104.29,106.82,983086400.0,105.973,2574379
2010-09-03,106.58,110.99,104.49,110.92,880513300.0,107.62,2312966
2010-09-10,110.37,111.68,109.55,111.54,472787800.0,110.684,1340145
2010-09-17,112.58,113.29,111.98,112.51,726700500.0,112.684,2004047
2010-09-24,112.88,114.9,112.18,114.79,881383800.0,113.788,2451540
2010-10-01,114.87,115.79,113.18,114.61,838404400.0,114.47,2547834
2010-10-08,114.37,116.86,113.18,116.56,726358600.0,115.511,2285112
2010-10-15,116.73,118.55,115.65,117.72,770432000.0,117.299,2360633
2010-10-22,117.73,119.09,116.02,118.38,801496800.0,117.741,2297753
2010-10-29,119.14,119.76,117.26,118.53,681134700.0,118.425,2061176
2010-11-05,119.07,122.92,117.85,122.74,806628600.0,120.436,2344314
2010-11-12,122.34,122.95,119.65,120.18,836425300.0,121.383,2337076
2010-11-19,120.58,121.05,117.59,120.26,799254900.0,119.237,2313188
2010-11-26,119.69,120.24,117.99,119.27,493672000.0,119.218,1469150
2010-12-03,118.52,123.03,117.74,122.86,781309800.0,120.248,2307881
2010-12-10,122.62,124.6,122.41,124.5,566867300.0,123.392,1751175
2010-12-17,125.05,125.23,123.75,124.38,570663300.0,124.565,1646515
2010-12-23,124.64,125.82,123.98,125.61,279624600.0,125.153,814701
2010-12-31,125.13,126.2,125.04,125.78,267469700.0,125.73,707759
2011-01-07,126.71,127.83,126.15,127.13,553708800.0,127.1,1508997
2011-01-14,126.59,129.33,126.2,129.28,481368300.0,127.928,1466893
2011-01-21,129.18,129.64,127.13,128.36,483831000.0,128.475,1370345
2011-01-28,128.28,130.35,127.51,127.72,681534800.0,128.967,2052062
2011-02-04,128.07,131.2,127.75,131.17,578592000.0,130.045,1704363
2011-02-11,131.44,133.28,131.3,133.15,547490000.0,132.21,1566642
2011-02-18,133.03,134.69,132.66,134.57,467585300.0,133.685,1404811
2011-02-25,133.12,133.86,129.7,132.32,702780700.0,131.553,2086684
2011-03-04,132.82,133.69,130.35,132.47,792642100.0,132.239,2299401
2011-03-11,132.86,133.16,129.49,130.84,840381400.0,131.262,2429150
2011-03-18,129.99,130.48,125.28,127.76,1148037600.0,127.926,3247709
2011-03-25,129.36,131.87,128.32,131.29,591369900.0,130.062,1799582
2011-04-01,131.59,133.77,130.44,133.15,509914800.0,132.389,1540478
2011-04-08,133.43,134.0,132.31,132.86,566811200.0,133.303,1696933
2011-04-15,133.0,133.45,130.27,132.12,630063100.0,131.73,1854449
2011-04-21,130.57,133.84,129.51,133.74,473508500.0,131.72,1485146
2011-04-29,133.67,136.57,133.2,136.54,453216100.0,135.201,1321115
2011-05-06,137.07,137.18,133.02,134.2,756832600.0,134.988,2287617
2011-05-13,134.19,136.11,133.39,134.04,622841700.0,134.65,1934181
2011-05-20,133.57,135.03,132.12,133.67,626222500.0,133.699,1863104
2011-05-27,131.98,133.87,131.38,133.54,618859400.0,132.456,1914191
2011-06-03,134.77,134.91,130.08,130.4,650611900.0,132.378,1855684
2011-06-10,130.08,130.36,127.26,127.56,769714600.0,128.951,2235480
2011-06-17,127.88,129.77,126.32,127.02,949252300.0,127.696,2590729
2011-06-24,126.62,129.81,126.19,126.81,895526000.0,127.927,2523804
2011-07-01,126.89,134.1,126.64,133.96,798407300.0,130.626,2235677
2011-07-08,133.78,135.7,133.11,134.4,519633100.0,134.16,1463141
2011-07-15,132.76,133.22,130.68,131.74,853679800.0,131.899,2375448
2011-07-22,131.08,134.82,129.63,134.61,687695400.0,132.76,1972591
2011-07-29,133.3,134.49,127.97,129.05,846083100.0,131.394,2300900
2011-08-05,130.84,130.96,116.86,119.98,1835084900.0,123.605,4854483
2011-08-12,116.92,119.22,110.27,118.15,2282555500.0,115.079,6538908
2011-08-19,119.18,121.2,112.5,112.68,1352839700.0,116.84,3859475
2011-08-26,115.16,119.4,112.41,118.04,1242531500.0,115.763,3811330
2011-09-02,119.56,123.51,117.43,117.84,1023664900.0,121.058,3234950
2011-09-09,114.39,120.94,114.38,115.86,928011200.0,117.572,2877056
2011-09-16,114.48,121.97,114.05,121.58,1186333600.0,118.554,3578430
2011-09-23,119.53,121.99,111.3,113.54,1300896400.0,116.383,3998088
2011-09-30,114.61,119.56,112.98,113.17,1216846800.0,116.019,3824153
2011-10-07,112.48,117.25,107.43,115.75,1410852800.0,112.61,4484562
2011-10-14,117.68,122.6,117.67,122.56,951182900.0,120.274,2893114
2011-10-21,121.99,124.12,119.2,123.91,1055014500.0,121.809,2966473
2011-10-28,124.17,129.42,122.21,128.68,1088836500.0,125.794,3009802
2011-11-04,127.16,127.26,121.52,125.45,1145487500.0,124.295,3198807
2011-11-11,125.38,128.02,122.86,126.62,971666600.0,125.259,2772598
2011-11-18,126.19,126.75,121.23,121.99,900318600.0,123.978,2460599
2011-11-25,120.2,120.35,116.2,116.2,647807100.0,118.5,1789133
2011-12-02,119.54,126.5,118.82,124.86,866956800.0,122.967,2325312
2011-12-09,126.84,127.26,123.65,126.03,841123500.0,125.838,2409713
2011-12-16,124.95,125.57,121.3,121.57,879560800.0,122.944,2450995
2011-12-23,122.06,126.43,120.03,126.39,623019200.0,123.428,1664500
2011-12-30,126.17,126.82,124.73,125.5,317644900.0,125.822,804541
2012-01-06,127.77,128.38,126.43,127.82,497245100.0,127.631,1353770
2012-01-13,128.0,129.7,127.41,129.01,532557900.0,128.732,1494310
2012-01-20,130.09,131.95,129.06,131.95,418536200.0,130.586,1119029
2012-01-27,131.51,133.4,130.6,131.73,614002400.0,131.759,1600908
2012-02-03,130.52,134.62,130.06,134.57,600223300.0,132.302,1550152
2012-02-10,133.99,135.59,133.64,134.43,567899800.0,134.601,1408985
2012-02-17,135.32,136.57,134.25,136.41,655548100.0,135.309,1714758
2012-02-24,136.74,137.2,135.5,136.93,420255400.0,136.465,1129336
2012-03-02,136.03,138.19,135.8,137.32,607199900.0,137.307,1612383
2012-03-09,137.1,137.93,134.36,137.57,586538900.0,136.121,1521439
2012-03-16,137.54,140.78,137.09,140.27,583112800.0,139.518,1522339
2012-03-23,140.23,141.28,138.55,139.69,512939900.0,139.938,1523296
2012-03-30,140.65,141.83,139.09,140.72,543557700.0,140.556,1466647
2012-04-05,140.64,142.21,139.26,139.78,474353000.0,140.617,1343235
2012-04-13,138.02,138.9,135.76,137.13,692262600.0,137.476,1807163
2012-04-20,137.84,139.36,136.58,137.95,639590100.0,138.185,1756050
2012-04-27,136.54,140.79,135.94,140.39,576694400.0,138.407,1573023
2012-05-04,140.1,141.66,136.92,136.96,556522600.0,139.41,1533323
2012-05-11,136.51,137.56,134.49,135.56,732877800.0,136.061,1945392
2012-05-18,134.31,135.03,129.55,129.74,902410200.0,132.658,2397470
2012-05-25,130.16,133.23,129.95,132.1,732835700.0,131.77,2054197
2012-06-01,133.16,135.71,128.16,128.16,618239900.0,131.127,1633280
2012-06-08,128.38,133.53,127.14,133.12,705938000.0,130.507,1917371
2012-06-15,134.17,134.26,131.16,134.1,732870000.0,132.836,1982154
2012-06-22,133.57,136.25,132.33,133.42,685038900.0,134.459,1883748
2012-06-29,132.05,136.27,130.85,136.27,626374200.0,132.822,1653803
2012-07-06,136.48,137.51,134.85,135.59,382031200.0,136.247,1079700
2012-07-13,135.38,136.23,132.6,135.75,559878200.0,134.486,1550177
2012-07-20,135.44,138.18,134.55,136.47,494667600.0,136.577,1421932
2012-07-27,134.47,139.07,133.03,138.8,624130100.0,135.549,1728547
2012-08-03,138.52,139.64,135.58,139.39,559684900.0,138.068,1581701
2012-08-10,139.72,140.92,139.56,140.84,389455500.0,140.354,1054902
2012-08-17,140.59,142.3,140.04,142.22,363029300.0,141.214,974898
2012-08-24,141.98,143.09,140.22,141.52,409390700.0,141.562,1131089
2012-08-31,141.89,142.08,140.19,141.24,381802500.0,141.236,1063707
2012-09-07,141.05,144.39,140.13,144.39,365946900.0,142.358,1015194
2012-09-14,144.19,148.11,143.46,147.24,510309400.0,145.476,1350249
2012-09-21,146.94,147.19,145.63,145.89,398976200.0,146.53,1051703
2012-09-28,145.16,146.24,142.95,143.93,505902400.0,144.405,1281592
2012-10-05,144.52,147.16,143.83,146.13,512407800.0,145.308,1307120
